last day voice use,last day data use
2.484907,6.825460
15.154082,9.280333
12.920869,7.518064
3.178054,14.211828
16.654993,6.376727
13.308528,2.833213
12.553407,10.952962
13.554947,12.649245
13.845888,12.229462
11.805237,12.925645
8.475746,7.184629
3.912023,12.903847
14.523934,5.214936
12.802626,5.891644
12.772079,13.071510
7.780303,12.403476
8.192017,6.943122
5.863631,5.736572
16.304232,10.683019
15.886796,9.189321
17.126566,14.296009
13.185973,12.766026
11.688516,10.191782
14.828067,10.705108
5.003946,7.881937
10.567129,9.128045
13.005569,13.314582
13.369291,7.926964
10.061986,16.122468
10.359931,15.432727
5.159055,14.643978
11.138479,10.288172
11.546863,15.704541
11.473301,10.421031
8.434246,9.231123
12.307451,6.263398
10.078197,
13.909470,13.291723
,14.564415
10.814685,10.715772
11.342244,12.082503
7.971776,0.693147
6.784457,15.459215
11.063791,9.599608
9.949894,10.165467
11.397054,14.437583
4.290459,11.926154
9.070733,12.136733
13.172895,5.049856
12.738276,15.088471
14.817508,15.016473
8.472614,14.013785
12.030468,1.791759
9.091219,12.944893
11.656264,15.533128
13.980113,5.624018
11.796246,11.827459
5.509388,9.132487
9.432764,6.852243
11.813297,8.488999
4.025352,15.714358
2.302585,1.609438
15.996843,12.055604
11.434239,12.124157
12.774221,11.824754
7.887584,10.834214
11.390068,12.574995
10.780018,10.620669
13.451963,9.692767
12.924897,13.920011
12.513513,10.795731
12.216122,11.971192
11.216875,6.021023
8.232440,12.772133
11.312802,13.597654
9.508814,4.060443
13.868981,10.672113
12.079046,8.581857
13.970779,10.826237
7.104965,10.363251
9.740498,13.781283
9.341193,14.516897
9.907280,11.637159
14.874084,10.536487
0.693147,
11.887828,13.608613
10.760092,9.120416
9.247540,8.674197
11.126792,13.150723
13.534088,11.971381
13.635997,
12.195487,13.439366
10.583271,5.433722
14.488858,6.249975
9.904387,9.772809
14.367171,8.205492
7.718685,10.964346
16.362977,12.227404
7.781973,11.324014
11.509249,14.443576
11.552982,2.944439
9.734240,13.327226
14.503099,4.634729
14.418106,11.803877
13.052822,8.489616
12.242896,11.803616
5.513429,11.564132
11.520278,8.105911
15.325469,9.177404
14.825646,
9.923388,15.623183
14.374965,11.702653
,13.434689
10.913451,14.633315
14.522958,11.834705
10.442580,15.135883
5.707110,8.309677
10.553571,15.101904
10.104345,10.252523
12.695214,8.654866
13.402583,14.139265
,12.409136
14.324062,13.712483
16.139829,12.044665
,11.294533
9.479069,14.423245
7.245655,10.626921
12.528196,13.813379
8.727130,15.559292
12.420518,12.524941
8.933664,13.254233
14.663683,15.891322
14.816979,10.272427
12.078398,5.043425
14.126239,13.853160
8.768263,11.836508
11.985170,10.486792
13.689749,10.751756
12.016418,11.768319
13.097829,11.681748
12.081756,11.393973
13.604807,10.622302
15.147939,11.474403
13.834233,13.868326
13.541393,8.474494
11.522995,10.150348
10.635855,8.104099
11.473332,13.565061
6.906755,3.688879
8.857942,12.740004
11.747942,10.792982
8.666303,17.000204
15.749764,14.945137
4.653960,1.609438
14.243575,11.222292
7.827640,12.038843
13.482316,3.828641
7.680637,3.433987
11.176669,8.610137
11.893196,12.118126
10.563517,12.318513
13.586998,13.927608
12.062266,9.012011
8.081166,11.537091
8.716863,12.952642
16.404494,2.197225
11.077424,11.115533
10.543893,12.492826
8.274357,10.349647
14.792354,15.817433
14.649188,11.569542
10.855088,12.788682
13.907096,6.021023
2.995732,13.818271
6.240276,4.110874
9.435242,6.609349
16.428507,10.717989
12.111119,16.493036
12.696782,12.252832
14.942794,7.435438
11.074978,9.138200
11.735389,10.758477
15.502466,7.531016
10.443687,2.890372
5.468060,13.231928
15.662144,15.004403
13.620048,15.249708
12.297064,15.851890
10.237815,5.533389
11.940446,14.319801
12.198967,7.252054
0.000000,14.205924
11.066841,12.753439
2.079442,15.888615
3.784190,13.160499
12.097173,11.890684
11.338536,10.575028
12.871042,6.267201
9.721606,9.741322
15.247651,0.000000
13.388346,10.460872
10.014761,13.337234
12.284468,12.115376
11.195938,
12.076641,15.124857
6.511745,16.442181
14.908406,13.089869
11.051731,6.082219
15.449972,16.253015
11.001800,11.684624
14.481313,15.635840
11.910217,8.305978
12.289398,13.574050
12.297092,9.480825
16.338772,11.497009
12.519170,6.052089
3.496508,12.330606
12.337969,13.524915
13.707074,15.568351
12.924683,14.775994
7.017506,11.195416
10.428985,15.613738
12.833243,12.730715
13.251311,11.851766
1.791759,15.486542
12.900247,13.927475
8.897409,11.286489
13.944509,8.875007
13.295237,13.614059
14.108282,11.850504
9.407304,11.629641
9.778434,14.806067
12.244096,11.313706
15.634413,1.098612
9.090430,11.165861
6.781058,12.196931
11.369644,13.244324
13.710670,10.101395
6.659294,9.708810
6.169611,8.336390
16.537859,7.772753
10.094562,9.504501
8.240913,13.692515
8.207129,9.929107
7.434848,14.919439
12.604577,5.932245
2.564949,
16.453024,11.907303
11.419987,10.793414
9.901536,12.922555
9.199785,16.420265
10.477710,14.920448
12.336241,10.025307
12.257972,13.484514
15.423110,12.737553
11.636814,
12.021242,11.998267
17.804995,10.814484
14.922706,12.707648
14.868931,10.018467
6.224558,13.302601
14.981418,7.084226
15.281060,15.101789
8.211483,14.936269
17.080588,13.949105
13.016598,15.301734
7.122867,13.978295
10.757264,6.206576
14.510412,11.522232
10.009018,12.776142
4.248495,15.903185
4.990433,12.318772
3.295837,14.274820
11.740722,13.403940
10.935248,16.722433
13.801323,14.762129
10.337864,16.791649
11.686963,11.055783
14.934120,13.573690
12.860035,14.211794
17.161065,4.430817
1.098612,16.166682
11.226230,15.286416
11.132719,8.474286
12.585748,2.302585
10.287354,11.243633
12.477275,9.143132
11.871669,8.313852
7.940228,12.958552
10.840189,8.489411
8.201386,12.535265
12.561300,7.597396
16.161326,10.398153
7.400010,14.483390
8.307953,11.370278
8.091627,11.683233
7.665285,10.347051
11.292416,9.477233
9.891971,14.589370
14.174911,10.431849
13.288828,7.543273
13.439172,9.828333
15.973116,9.178437
13.841151,12.868132
9.905735,11.121644
3.135494,8.234300
10.243738,16.036878
4.634729,12.214204
8.147288,11.456535
11.033421,13.313101
13.930247,14.530884
8.656259,13.334972
8.387312,9.787178
5.081404,9.046173
16.870135,1.386294
13.816158,13.124313
6.202536,12.329635
4.143135,14.643826
13.642926,14.708183
9.812468,13.377646
12.478814,3.828641
13.835103,16.043054
13.148598,14.062997
13.762539,0.000000
3.091042,9.990766
14.489074,9.908575
10.088431,11.900111
14.681323,10.838973
,6.860664
12.656314,14.921402
6.018593,11.298370
9.352361,14.797521
10.612803,14.638118
15.106404,14.019193
14.173846,10.453918
9.825526,11.684405
7.401842,13.432502
9.036939,4.867534
13.966087,11.462505
6.974479,11.500772
11.997029,6.787845
4.262680,11.674347
10.021093,12.240189
12.490853,14.729603
12.402556,12.830245
17.110965,12.653741
13.690905,15.494268
13.430577,10.456366
15.394203,3.091042
12.992933,6.683361
5.298317,12.224909
11.022605,9.138200
3.931826,11.687962
14.912305,13.859902
4.976734,14.882622
13.087602,9.499272
14.456820,16.284592
13.331270,14.274915
9.259131,
12.743469,14.916123
11.655032,7.797291
3.295837,16.917765
4.700480,13.878034
14.483354,14.282458
15.705261,11.765286
15.107928,9.507626
10.710967,11.025067
7.008505,14.338483
9.505767,9.798738
13.772719,9.698307
14.721213,15.675804
11.256096,4.787492
6.901737,8.071531
14.113874,15.809029
12.994023,12.453924
11.491109,9.229849
12.719330,10.130982
10.666394,14.057024
12.572804,10.647423
11.844651,11.002933
12.899325,13.387809
11.423176,5.940171
13.997118,11.587393
5.480639,14.449994
8.162231,12.863404
16.267339,11.512125
14.138761,12.599111
9.570459,14.308833
6.001415,7.670895
8.150179,16.608019
14.038821,15.238015
,11.461348
12.681639,13.563172
12.414281,
15.261503,11.566542
3.806662,13.804568
6.820016,15.244060
12.525889,2.890372
9.851562,12.084283
15.570342,13.284295
13.298612,7.749322
8.846209,7.198184
13.125628,9.922702
14.744398,10.445754
7.455298,7.963808
5.347108,5.963579
13.901854,
9.518266,12.132195
11.703066,12.948029
15.707538,5.579730
2.639057,13.977791
7.558517,12.330937
15.548696,11.168080
10.604231,7.988204
11.331200,1.791759
12.926991,2.397895
15.938801,8.290544
10.308219,12.112196
13.135943,9.131514
0.000000,11.912010
13.086334,14.291468
6.502790,14.063232
15.455312,8.810460
16.009164,8.621373
11.161039,3.912023
3.135494,15.695531
4.110874,13.843518
12.888831,9.603935
12.757167,16.285580
14.962423,6.911747
11.442524,8.002694
13.272392,11.017153
0.000000,11.932471
8.510974,11.985127
10.552578,15.780192
8.417594,2.995732
11.200746,11.011307
10.167120,10.866051
15.922006,8.335671
12.176222,15.702255
9.638545,9.316231
10.746175,16.000711
11.390916,7.831617
11.933043,9.776506
14.537366,11.980069
11.790474,13.063891
14.320299,13.399268
11.055688,11.090507
13.759624,9.002332
10.954117,11.535421
13.784679,2.397895
1.791759,8.776630
13.283453,6.501290
10.837775,12.388486
14.648303,3.637586
11.209304,5.966147
11.127189,11.765045
13.576902,6.862758
7.818832,2.302585
11.880959,6.802395
8.638525,11.826334
8.104401,5.910797
5.616771,14.736923
4.976734,11.409774
10.862282,12.674575
5.899897,10.274120
9.346792,9.863342
13.575185,9.418573
12.965733,13.436118
3.806662,4.304065
15.854673,8.087640
11.019317,11.223816
11.950277,9.697938
3.258097,10.634557
8.076205,3.218876
9.412710,6.970730
0.000000,14.326476
12.641323,12.841588
10.779644,13.205888
9.732047,8.979417
15.320510,9.136694
10.753916,5.241747
14.433427,11.385910
9.775938,14.744033
13.318818,9.713174
15.817377,11.720273
13.187439,13.957428
12.299408,9.352881
13.764373,8.258422
10.017709,12.614547
15.261236,11.225337
12.842366,7.603898
8.063063,6.352629
10.905203,12.360248
,15.703986
15.328877,1.098612
13.927790,11.275949
10.897776,10.451493
13.154445,2.944439
10.016459,3.367296
11.677142,12.220754
10.997673,8.489822
7.142037,6.672033
12.017910,4.804021
15.022629,16.396188
,6.925595
13.407333,12.496018
14.169185,12.604322
8.997271,13.893209
14.611468,13.311007
9.966275,8.441607
12.123587,16.571621
16.463284,10.139824
12.538673,9.449436
11.911977,11.396953
12.076232,15.335998
10.701985,14.071974
7.503290,13.495078
4.948760,14.901652
4.094345,10.304710
13.147934,
9.643226,13.553304
10.887119,2.302585
10.251465,13.037187
15.429716,15.561850
8.515992,7.390181
9.916058,5.283204
9.803833,9.178127
12.068441,14.971031
12.122860,2.197225
6.704414,7.177019
13.013084,14.567326
14.227210,12.744304
7.509335,13.456490
12.227961,16.265272
11.990401,5.420535
15.158352,10.397452
15.623372,9.783521
14.369995,4.836282
12.636507,12.426657
16.813113,12.670005
12.623414,12.205357
13.365855,4.007333
7.124478,
6.035481,13.772705
12.268691,1.609438
13.959707,0.693147
16.608405,8.685585
11.586966,12.327338
10.324662,10.307952
14.187059,13.364005
3.044522,13.528781
10.620839,1.791759
11.120120,8.777247
10.558284,14.615922
14.989522,14.208395
12.701778,9.525735
3.828641,11.663249
9.062536,15.527239
16.172572,13.047896
14.611688,0.000000
5.840642,12.343989
8.547140,9.202913
4.990433,11.608281
13.315986,12.297754
4.262680,9.858438
9.249850,10.190019
10.192606,11.312008
5.049856,12.609840
14.176622,13.931360
12.355384,14.453475
,11.556052
10.840913,16.397055
8.122668,10.113789
12.286458,12.337171
7.239933,7.876259
12.338569,12.492022
8.192294,10.975636
9.170664,7.791110
8.581107,15.971858
15.995462,8.093768
7.589336,13.763490
3.526361,10.700950
8.780326,11.691825
14.470849,11.433990
15.874174,14.189810
15.545361,10.858807
12.857283,13.351425
12.865198,14.501637
12.895965,12.654594
8.965845,14.468593
11.768590,8.804175
15.327181,9.235521
12.668860,12.998255
9.048057,12.744835
9.611998,11.164332
10.245018,8.606119
12.064889,11.379428
10.124228,14.502155
14.040120,11.776420
12.610981,8.371242
13.095631,3.258097
12.812286,11.005461
13.932407,5.765191
9.094817,10.553310
13.235187,10.907643
6.651572,13.654631
1.791759,9.297435
15.437522,3.526361
6.866933,12.717971
12.119043,
9.877503,8.078998
2.772589,12.289411
10.131420,4.543295
8.096817,4.779123
16.541209,12.664114
14.811557,12.827361
12.994332,3.806662
13.263649,13.147581
16.226994,14.857507
14.053743,16.321857
7.087574,12.713998
10.592150,3.663562
14.966770,13.670938
12.284981,12.190527
11.289182,7.866339
7.264030,10.411660
7.953318,15.034839
12.981990,11.920821
8.208219,10.028003
9.796236,
12.303662,9.613002
9.913091,15.647162
14.893668,13.796426
8.628913,
8.188689,10.457804
12.637202,11.327908
12.939721,0.000000
5.129899,
3.496508,13.067375
4.343805,13.777144
12.465089,11.501784
12.058019,10.457114
7.245655,6.261492
15.079297,13.987228
10.941713,14.515010
8.451053,11.516768
,0.000000
3.555348,10.362430
5.123964,13.454727
14.387556,13.586776
10.667536,7.074963
11.196803,13.356216
9.593014,14.438585
12.018755,11.260469
12.272707,2.079442
11.432019,13.430981
14.798535,7.818832
14.216809,9.938469
,13.508987
10.573468,13.246333
5.087596,1.386294
9.580247,12.944310
8.262301,12.590168
15.444060,12.614759
6.472346,8.927977
3.401197,14.261400
12.220804,13.913751
,13.742363
7.772753,13.303145
3.367296,10.889323
9.943093,13.151872
12.002958,15.725712
11.804318,14.878374
7.367077,14.824424
12.160521,15.306158
9.832475,12.837283
3.526361,10.576942
9.383285,11.144019
13.096824,11.580369
8.637285,17.110222
10.893698,11.633815
12.436414,14.042798
12.085694,3.891820
12.912933,5.141664
13.578827,15.336872
14.561174,7.283448
10.134718,5.645447
11.197571,
11.164559,7.646354
10.950736,13.438758
15.613624,10.285343
13.816388,13.525685
8.625150,6.452049
8.255049,5.545177
11.142644,15.836415
9.171392,5.973810
13.856209,14.015209
14.414744,12.289076
11.374548,12.154490
15.631029,5.099866
12.093604,11.790383
13.800905,7.698483
12.027837,12.342459
15.264321,14.203656
15.882830,8.358666
6.812345,10.359931
15.684875,11.061673
11.080618,11.922263
3.135494,13.981106
8.431199,12.575482
15.363861,11.877451
18.053087,3.610918
7.888335,14.710987
16.007636,
11.489247,13.502589
9.048997,11.690888
12.339125,9.782957
8.446771,14.614918
11.115086,8.979165
7.582738,10.101108
0.000000,0.693147
8.808369,6.504288
9.056140,12.210931
10.370299,15.956824
9.852773,15.498747
11.447907,12.222974
13.020260,16.334535
13.534017,6.943122
12.920832,12.761531
13.554839,6.786717
14.061645,14.687593
9.574497,8.024207
12.908080,6.424869
10.428246,14.063681
10.091253,14.425171
11.618906,13.018025
12.130530,12.230150
12.114686,14.126507
4.990433,14.104918
12.940539,13.554725
12.174556,6.001415
16.124563,0.693147
16.152031,16.341877
15.628933,13.287457
14.100654,6.437752
13.770883,14.654365
15.831566,15.148617
14.672793,12.304016
4.234107,9.684896
9.637045,
10.486066,15.325072
7.414573,12.785701
9.748937,11.628991
11.724126,14.695275
10.179603,14.593077
4.543295,14.128581
15.855774,13.321204
9.791382,11.466400
3.401197,13.984783
5.723585,10.285923
12.643149,14.802035
14.058791,8.205492
2.197225,12.555708
5.252273,8.600983
2.197225,10.841090
15.410538,13.327281
14.016789,11.393534
11.485277,11.395177
10.107285,10.911810
12.730200,12.409087
14.456022,9.724540
13.175673,5.616771
7.744570,14.608864
11.046834,13.186329
15.628138,6.899723
14.995341,14.119241
,6.985642
15.387341,13.203942
16.547960,12.269536
13.367337,10.507093
7.484369,5.971262
8.660254,8.445912
11.784310,14.124414
10.886464,12.810189
12.605888,2.197225
11.880979,5.752573
15.727576,12.575921
11.481043,9.581145
10.405232,8.627661
9.524713,0.000000
7.698483,7.118826
7.897296,3.988984
6.559615,14.856830
8.357259,10.431052
6.680855,16.895767
12.419336,5.164786
,11.036050
5.075174,12.016485
6.575076,6.345636
10.774300,13.045299
9.949846,5.966147
8.249575,12.161833
13.004111,8.480737
1.386294,15.863557
13.789960,2.944439
3.401197,10.193430
1.098612,12.224747
10.442667,6.154858
12.889276,16.067045
4.948760,7.365180
12.439760,4.934474
13.137258,3.135494
14.599346,12.231121
13.037448,11.435018
7.678326,
14.507905,15.160120
13.862620,7.007601
,12.286112
6.124683,10.596085
15.367965,10.636744
12.009102,13.204544
10.680125,4.043051
12.783980,13.623007
12.572683,8.076826
15.632140,10.655941
,14.915872
9.600760,11.216566
12.788922,10.963792
9.407058,11.341330
7.329750,12.647429
8.119101,10.341549
,15.729767
9.912348,0.000000
15.809649,9.680594
11.201183,7.158514
14.102855,4.753590
11.662155,14.871226
8.541886,6.169611
11.208070,13.885425
5.976351,12.755347
7.895808,6.723832
13.171955,12.784580
13.116464,7.542744
13.604133,12.389306
9.965194,5.123964
8.620652,10.676924
14.258390,3.583519
5.198497,11.091438
14.565567,10.739197
14.697199,14.237291
14.636592,4.219508
,13.658709
13.468694,13.886941
11.258459,11.413304
,9.936729
12.200090,7.129298
11.528523,15.869453
15.486665,10.478470
0.000000,14.473530
11.330696,11.208029
14.709229,15.714132
13.523277,16.677392
14.361543,12.003999
7.651596,9.708202
12.588938,11.832884
11.072061,12.553354
9.388989,10.834568
15.063454,10.538052
11.796517,11.624324
14.062169,13.019549
12.832925,8.561975
16.339652,11.773457
10.017307,9.514658
7.089243,12.662614
7.452402,7.700748
7.430114,10.275706
9.202913,7.177782
13.834274,6.867974
5.777652,13.155897
15.227559,6.502790
10.493300,16.730979
6.052089,13.432918
6.398595,12.687894
5.187386,6.309918
14.415384,12.848934
5.288267,4.290459
8.453188,8.611776
12.609248,15.631001
10.669002,8.569596
14.952610,10.764752
7.423568,16.794127
11.735477,0.693147
15.686748,13.735209
13.495435,8.708474
12.182282,7.029088
11.460115,9.866979
13.799077,9.447308
10.482962,9.018938
14.072237,9.649047
12.079574,12.506707
9.810934,13.362507
8.984067,
14.491218,16.605309
,5.746203
10.542311,15.184461
6.120297,10.980842
15.441112,4.418841
7.781556,14.211545
13.788688,10.811766
14.813807,15.158484
15.830660,3.258097
11.403211,14.467238
13.055886,14.813732
13.581411,5.525453
14.162703,8.022569
14.136446,12.545526
10.889845,14.159872
13.839515,10.650839
15.198090,14.936282
13.692579,7.347300
7.409136,
14.045460,5.123964
3.610918,10.991073
12.848958,14.155526
11.376521,14.095498
12.721993,14.722442
11.711301,3.178054
8.773849,10.168234
9.230437,14.742559
15.875928,5.662960
13.892946,4.770685
12.903451,14.513116
13.085222,14.499362
5.730100,9.819290
15.863939,10.712883
9.648402,8.997889
14.745416,12.323962
9.233666,4.094345
9.557611,2.772589
12.467383,12.109958
16.622616,10.101026
5.049856,7.479864
9.946020,13.022654
10.393845,14.584539
14.287531,9.823849
9.965194,10.739284
14.711335,7.344073
11.453579,15.738830
7.736744,8.566745
6.411818,11.135260
0.000000,2.564949
11.477319,8.556222
8.397959,13.502792
